"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"16" "2:Visual_2" "7:Ventral_Attention" 0.126527371402263 0.22219471672158 0.82416230677496 -0.0102691078708714 0.991806581382447 1 1 84 0.923445288464467
"17" "2:Visual_2" "8:Salience" 0.116011678229551 1.03705849996115 0.299708594445936 0 1 2 1 84 0.841734775890714
"18" "2:Visual_2" "9:Cingulo_opercular" 0.16866181409824 1.84225721494794 0.0654375349146347 0 1 2 1 84 0.372284638836402
"19" "2:Visual_2" "10:Somatomotor" 0.553100165262869 5.98424079380245 2.1740149637168e-09 0 1 2 1 84 2.86969975210618e-07
"20" "2:Visual_2" "11.5:Fronto_Parietal_2" 0.225463762966874 2.5944603406913 0.0094739542979064 0 1 2 1 84 0.10421349727697
"21" "2:Visual_2" "15:Medial_Parietal" 0.0740103421006541 0.663532500364545 0.506989571574751 0 1 2 1 84 0.921742302169086
"22" "2:Visual_2" "16:Parieto_Occipital" 0.0598310870277478 0.58428040400134 0.559031673973044 0 1 2 1 84 0.921742302169086
"23" "3:Fronto_Parietal" "1:Default" -0.0529699319379194 -0.667498721861642 0.50445362582214 0 1 2 1 84 0.921742302169086
"24" "3:Fronto_Parietal" "2:Visual_2" 0.389769773859631 1.06417103969135 0.287251223769731 0.0125824996615951 0.989960882682072 1 1 84 0.824286120382706
"25" "3:Fronto_Parietal" "4.5:Visual_1" -0.0399138597556669 -0.385206211561503 0.700084641625425 0 1 2 1 84 0.923445288464467
"26" "3:Fronto_Parietal" "5:Dorsal_Attention" 0.0392145384372895 0.350301296281278 0.72611259253198 0 1 2 1 84 0.923445288464467
"27" "3:Fronto_Parietal" "7:Ventral_Attention" 0.105907217089799 0.531555589270333 0.595033830536873 -0.00652664409913964 0.994792528409984 1 1 84 0.922196499258795
"28" "3:Fronto_Parietal" "8:Salience" 0.163935276688755 1.47395557836124 0.140493551911991 0 1 2 1 84 0.529861395782366
"29" "3:Fronto_Parietal" "9:Cingulo_opercular" 0.28376257947918 3.28632283422499 0.00101504603335915 0 1 2 1 84 0.0223310127339013
"30" "3:Fronto_Parietal" "10:Somatomotor" 0.238303861677136 0.241951192888703 0.808817982114491 0.0314931031279214 0.97487629232506 1 1 84 0.923445288464467
"31" "3:Fronto_Parietal" "11.5:Fronto_Parietal_2" -0.0429010524131717 -0.559618713490674 0.575739537775641 0 1 2 1 84 0.921742302169086
"32" "3:Fronto_Parietal" "15:Medial_Parietal" 0.0710424378725819 0.67782683401385 0.497881494908036 0 1 2 1 84 0.921742302169086
"33" "3:Fronto_Parietal" "16:Parieto_Occipital" -0.247453560337686 -2.28414263640692 0.0223631495315058 0 1 2 1 84 0.210852552725626
"34" "4.5:Visual_1" "1:Default" -0.0996674868235752 -0.794142523333675 0.427112464609629 0 1 2 1 84 0.921742302169086
"35" "4.5:Visual_1" "2:Visual_2" 0.198008941630503 0.941106395683397 0.346650338336998 0.00462279283899845 0.99631155810311 1 1 84 0.883962755368335
"36" "4.5:Visual_1" "3:Fronto_Parietal" -0.0399138597556669 -0.348647939702453 0.727353632615161 0 1 2 1 84 0.923445288464467
"37" "4.5:Visual_1" "5:Dorsal_Attention" -0.20391964724364 -1.90608146594583 0.0566396369404591 0 1 2 1 84 0.356020575054314
"38" "4.5:Visual_1" "7:Ventral_Attention" 0.361073639426162 0.771882214502339 0.440184192136553 -0.0109084645104291 0.991296477197438 1 1 84 0.921742302169086
"39" "4.5:Visual_1" "8:Salience" -0.0109360189022671 -0.155420717643783 0.876489652299574 0 1 2 1 84 0.956170529781353
"40" "4.5:Visual_1" "9:Cingulo_opercular" -0.322023139233892 -3.09380409088862 0.00197607926635199 0 1 2 1 84 0.0326053078948078
"41" "4.5:Visual_1" "10:Somatomotor" 0.478403695103554 5.2246273780154 1.74506165249484e-07 0 1 2 1 84 1.15174069064659e-05
"42" "4.5:Visual_1" "11.5:Fronto_Parietal_2" 0.155797187892768 1.48591623159408 0.137301279667681 0 1 2 1 84 0.529861395782366
"43" "4.5:Visual_1" "15:Medial_Parietal" 0.0759872240461241 0.73007118768762 0.465346671915267 0 1 2 1 84 0.921742302169086
"44" "4.5:Visual_1" "16:Parieto_Occipital" 0.200810421584172 1.92767548057812 0.0538955037632369 0 1 2 1 84 0.355710324837364
"45" "5:Dorsal_Attention" "1:Default" 0.318546334920936 1.59566373268692 0.11056388994835 -0.0120949626142429 0.990349851350866 1 1 84 0.529861395782366
"46" "5:Dorsal_Attention" "2:Visual_2" -0.0779955089785249 -0.279095497858677 0.780171538101057 0.00289319170524248 0.997691570227419 1 1 84 0.923445288464467
"47" "5:Dorsal_Attention" "3:Fronto_Parietal" 0.0392145384372895 0.351178486746385 0.725454448678143 0 1 2 1 84 0.923445288464467
"48" "5:Dorsal_Attention" "4.5:Visual_1" -0.20391964724364 -1.93705010993212 0.0527392182678894 0 1 2 1 84 0.355710324837364
"49" "5:Dorsal_Attention" "7:Ventral_Attention" -0.230305693625625 -1.23311367654269 0.217533355573392 -0.0213380579537071 0.982975984886119 1 1 84 0.667776812457855
"50" "5:Dorsal_Attention" "8:Salience" 0.0320288698511046 0.312002920698287 0.755038303662828 0 1 2 1 84 0.923445288464467
"51" "5:Dorsal_Attention" "9:Cingulo_opercular" 0.159921181181817 1.3933796721957 0.163505009455201 0 1 2 1 84 0.553401570463757
"52" "5:Dorsal_Attention" "10:Somatomotor" -0.38457387670901 -0.925079722968457 0.354924439655468 0.023011648867927 0.981640980957497 1 1 84 0.883962755368335
"53" "5:Dorsal_Attention" "11.5:Fronto_Parietal_2" -0.108346724924953 -1.24939376376268 0.211521088239422 0 1 2 1 84 0.667776812457855
"54" "5:Dorsal_Attention" "15:Medial_Parietal" 0.0126621921006625 0.13217117574483 0.894848899498788 0 1 2 1 84 0.960325648242602
"55" "5:Dorsal_Attention" "16:Parieto_Occipital" -0.0225674420847901 -0.140344115936571 0.888388109743115 0 1 2 1 84 0.960325648242602
"56" "7:Ventral_Attention" "1:Default" 0.073420672634618 0.387361803961976 0.698488376830456 -0.0221730836947387 0.982309888410828 1 1 84 0.923445288464467
"57" "7:Ventral_Attention" "2:Visual_2" 0.126527371402263 0.222195456959879 0.824161730551533 0.00601073227516558 0.995204158396626 1 1 84 0.923445288464467
"58" "7:Ventral_Attention" "3:Fronto_Parietal" 0.105907217089799 1.00445190388181 0.315160842757778 0 1 2 1 84 0.86669231758389
"59" "7:Ventral_Attention" "4.5:Visual_1" 0.361073639426162 3.60688695482215 0.000309892587026641 0 1 2 1 84 0.00818116429750332
"60" "7:Ventral_Attention" "5:Dorsal_Attention" -0.230305693625625 -2.15744069402632 0.0309713433660324 0 1 2 1 84 0.255513582769767
"61" "7:Ventral_Attention" "8:Salience" 0.0528321703773384 0.475341916300535 0.63454328718885 0 1 2 1 84 0.923445288464467
"62" "7:Ventral_Attention" "9:Cingulo_opercular" -0.109356076081908 -0.498024654516394 0.618466664956919 0 1 2 1 84 0.923445288464467
"63" "7:Ventral_Attention" "10:Somatomotor" 0.272976108595483 0.220709604608533 0.825318552481573 0.0306749518809049 0.975528767263001 1 1 84 0.923445288464467
"64" "7:Ventral_Attention" "11.5:Fronto_Parietal_2" 0.0682624887009416 0.545916163186737 0.58512356735175 0 1 2 1 84 0.921742302169086
"65" "7:Ventral_Attention" "15:Medial_Parietal" 0.153031109073426 1.41927687621833 0.155818310925753 0 1 2 1 84 0.553401570463757
"66" "7:Ventral_Attention" "16:Parieto_Occipital" -0.064776673072768 -0.473992367277844 0.635505350152377 0 1 2 1 84 0.923445288464467
"67" "8:Salience" "1:Default" 0.0613408965380576 0.522591062904697 0.60125886113536 0 1 2 1 84 0.922196499258795
"68" "8:Salience" "2:Visual_2" 0.116011678229551 0.340602855845965 0.73340257922172 0.00920422260560471 0.992656196580648 1 1 84 0.923445288464467
"69" "8:Salience" "3:Fronto_Parietal" 0.163935276688755 1.57711994294615 0.114767929217061 0 1 2 1 84 0.529861395782366
"70" "8:Salience" "4.5:Visual_1" -0.0109360189022671 -0.157202417844574 0.875085322830555 0 1 2 1 84 0.956170529781353
"71" "8:Salience" "5:Dorsal_Attention" 0.0320288698511046 0.277430802738359 0.781449332347113 0 1 2 1 84 0.923445288464467
"72" "8:Salience" "7:Ventral_Attention" 0.0528321703773384 0.889141253754239 0.373927170193009 -0.000151580984317294 0.999879055873365 1 1 84 0.914044193805133
"73" "8:Salience" "9:Cingulo_opercular" 0.00740282988027058 0.230270780566427 0.817881364289794 0 1 2 1 84 0.923445288464467
"74" "8:Salience" "10:Somatomotor" 0.0506115605354986 0.722981350828442 0.469691341795022 0.0386972765960531 0.969131744746207 1 1 84 0.921742302169086
"75" "8:Salience" "11.5:Fronto_Parietal_2" -0.147303586572297 -1.4372131552414 0.150657436143741 0 1 2 1 84 0.552410599193717
"76" "8:Salience" "15:Medial_Parietal" 0.279389948930421 2.6668482009697 0.00765662461175038 0 1 1 1 84 0.0918794953410046
"77" "8:Salience" "16:Parieto_Occipital" -0.0573984905362729 -0.649390777763866 0.516085823400636 0 1 2 1 84 0.921742302169086
"78" "9:Cingulo_opercular" "1:Default" 0.0649388027918333 0.658656258264138 0.510116527746344 0 1 2 1 84 0.921742302169086
"79" "9:Cingulo_opercular" "2:Visual_2" 0.16866181409824 0.966403961921006 0.333842082347454 0.0166187000715542 0.986740806118431 1 1 84 0.881343097397279
"80" "9:Cingulo_opercular" "3:Fronto_Parietal" 0.28376257947918 2.78821841802092 0.0052998798174621 0 1 2 1 84 0.0777315706561108
"81" "9:Cingulo_opercular" "4.5:Visual_1" -0.322023139233892 -3.12116303051836 0.00180138276782333 0 1 2 1 84 0.0326053078948078
"82" "9:Cingulo_opercular" "5:Dorsal_Attention" 0.159921181181817 1.48481001179321 0.137594159033805 0 1 1 1 84 0.529861395782366
"83" "9:Cingulo_opercular" "7:Ventral_Attention" -0.109356076081908 0.24944096227603 0.803019702951624 -0.00701633443834674 0.994401821010329 1 1 84 0.923445288464467
"84" "9:Cingulo_opercular" "8:Salience" 0.00740282988027058 0.0290258710835056 0.976843957143215 0 1 2 1 84 0.984300781243545
"85" "9:Cingulo_opercular" "10:Somatomotor" -0.146659706176624 -0.358345457331634 0.720084803664347 0.0259372090973974 0.979307421453678 1 1 84 0.923445288464467
"86" "9:Cingulo_opercular" "11.5:Fronto_Parietal_2" -0.07594900188548 -0.736878421115741 0.461196287761183 0 1 2 1 84 0.921742302169086
"87" "9:Cingulo_opercular" "15:Medial_Parietal" -0.0100180785422262 -0.121220002814543 0.903516780992171 0 1 2 1 84 0.961808186217472
"88" "9:Cingulo_opercular" "16:Parieto_Occipital" -0.00484680784255365 -0.0667670530093848 0.946767152748931 0 1 2 1 84 0.968784993510534
"89" "10:Somatomotor" "1:Default" -0.13902010671527 -1.58614583285243 0.112706231965327 0 1 2 1 84 0.529861395782366
"90" "10:Somatomotor" "2:Visual_2" 0.553100165262869 1.54821142228663 0.121571402233669 -0.00869476026799416 0.9930626724314 1 1 84 0.529861395782366
"91" "10:Somatomotor" "3:Fronto_Parietal" 0.238303861677136 2.24313904389643 0.0248878495958129 0 1 2 1 84 0.219013076443154
"92" "10:Somatomotor" "4.5:Visual_1" 0.478403695103554 4.87647651612612 1.07997538668619e-06 0 1 2 1 84 4.75189170141924e-05
"93" "10:Somatomotor" "5:Dorsal_Attention" -0.38457387670901 -0.925080073099396 0.354924257542092 -0.0199789155065215 0.984060192197298 1 1 84 0.883962755368335
"94" "10:Somatomotor" "7:Ventral_Attention" 0.272976108595483 0.220471300329236 0.825504121506115 -0.0119747025088856 0.990445798083574 1 1 84 0.923445288464467
"95" "10:Somatomotor" "8:Salience" 0.0506115605354986 0.436420061994528 0.662531985792409 0 1 2 1 84 0.923445288464467
"96" "10:Somatomotor" "9:Cingulo_opercular" -0.146659706176624 -1.24109320332796 0.214571320065318 0 1 2 1 84 0.667776812457855
"97" "10:Somatomotor" "11.5:Fronto_Parietal_2" 0.111355970550147 1.1366229655684 0.255695935284898 0 1 2 1 84 0.761726566672324
"98" "10:Somatomotor" "15:Medial_Parietal" 0.0700357186734761 0.672196977430235 0.501458304974266 0 1 2 1 84 0.921742302169086
"99" "10:Somatomotor" "16:Parieto_Occipital" -0.113369977784448 -0.847220691098142 0.396872122641689 0 1 2 1 84 0.92125806493013
"100" "11.5:Fronto_Parietal_2" "1:Default" 0.0517199249861722 0.296922848474186 0.766525411837871 0 1 2 1 84 0.923445288464467
"101" "11.5:Fronto_Parietal_2" "2:Visual_2" 0.225463762966874 1.12714894724197 0.259679511365565 0.0152466063502661 0.987835439483916 1 1 84 0.761726566672324
"102" "11.5:Fronto_Parietal_2" "3:Fronto_Parietal" -0.0429010524131717 -0.439110619849548 0.660581384442048 0 1 2 1 84 0.923445288464467
"103" "11.5:Fronto_Parietal_2" "4.5:Visual_1" 0.155797187892768 1.48297739306433 0.138080417243178 0 1 2 1 84 0.529861395782366
"104" "11.5:Fronto_Parietal_2" "5:Dorsal_Attention" -0.108346724924953 -0.968839993013535 0.332625029059347 0 1 2 1 84 0.881343097397279
"105" "11.5:Fronto_Parietal_2" "7:Ventral_Attention" 0.0682624887009416 -0.0672185085531642 0.946407750753237 -0.010447558466783 0.991664206045583 1 1 84 0.968784993510534
"106" "11.5:Fronto_Parietal_2" "8:Salience" -0.147303586572297 -1.40625164897173 0.159649412162061 0 1 2 1 84 0.553401570463757
"107" "11.5:Fronto_Parietal_2" "9:Cingulo_opercular" -0.07594900188548 -0.597163452577861 0.550398257326872 0 1 2 1 84 0.921742302169086
"108" "11.5:Fronto_Parietal_2" "10:Somatomotor" 0.111355970550147 0.845528221511704 0.397815982583465 0.0380812547246571 0.969622897031044 1 1 84 0.92125806493013
"109" "11.5:Fronto_Parietal_2" "15:Medial_Parietal" -0.0282290468908881 -0.263811008647988 0.791925551327004 0 1 2 1 84 0.923445288464467
"110" "11.5:Fronto_Parietal_2" "16:Parieto_Occipital" 0.207924138269546 2.06877472084895 0.0385672316581294 0 1 2 1 84 0.299463210521946
"111" "15:Medial_Parietal" "1:Default" -0.141183598836882 -1.49368672572459 0.135257519665756 0 1 2 1 84 0.529861395782366
"112" "15:Medial_Parietal" "2:Visual_2" 0.0740103421006541 0.580924488475327 0.561291347056425 0.00820146187869655 0.993456253550792 1 1 84 0.921742302169086
"113" "15:Medial_Parietal" "3:Fronto_Parietal" 0.0710424378725819 0.629226248261444 0.529200947006929 0 1 2 1 84 0.921742302169086
"114" "15:Medial_Parietal" "4.5:Visual_1" 0.0759872240461241 0.769998284641808 0.441300910218456 0 1 2 1 84 0.921742302169086
"115" "15:Medial_Parietal" "5:Dorsal_Attention" 0.0126621921006625 0.0770657936082749 0.938571204790547 0 1 2 1 84 0.968784993510534
"116" "15:Medial_Parietal" "7:Ventral_Attention" 0.153031109073426 0.600589936576724 0.548113142334045 -0.00714482437879829 0.994299303440566 1 1 84 0.921742302169086
"117" "15:Medial_Parietal" "8:Salience" 0.279389948930421 2.72572868374633 0.00641597139095079 0 1 2 1 84 0.0846908223605504
"118" "15:Medial_Parietal" "9:Cingulo_opercular" -0.0100180785422262 0.00651288313555466 0.994803507837015 0 1 2 1 84 0.994803507837015
"119" "15:Medial_Parietal" "10:Somatomotor" 0.0700357186734761 0.560071514674598 0.575430659117656 0.0329934450941772 0.973679814854273 1 1 84 0.921742302169086
"120" "15:Medial_Parietal" "11.5:Fronto_Parietal_2" -0.0282290468908881 -0.221913170765259 0.824381477360637 0 1 2 1 84 0.923445288464467
"121" "15:Medial_Parietal" "16:Parieto_Occipital" -0.0851704918868652 -0.649659204091584 0.515912381308575 0 1 2 1 84 0.921742302169086
"122" "16:Parieto_Occipital" "1:Default" 0.0514705306568418 0.584020218350498 0.559206709378505 0 1 2 1 84 0.921742302169086
"123" "16:Parieto_Occipital" "2:Visual_2" 0.0598310870277478 0.411116627335523 0.680987018328201 0.0074584972985935 0.994049035333263 1 1 84 0.923445288464467
"124" "16:Parieto_Occipital" "3:Fronto_Parietal" -0.247453560337686 -2.3322892431559 0.0196854800338039 0 1 2 1 84 0.199883335727855
"125" "16:Parieto_Occipital" "4.5:Visual_1" 0.200810421584172 1.83888435132867 0.0659321979412578 0 1 2 1 84 0.372284638836402
"126" "16:Parieto_Occipital" "5:Dorsal_Attention" -0.0225674420847901 -0.194801235541231 0.845548554998175 0 1 2 1 84 0.937919405544194
"127" "16:Parieto_Occipital" "7:Ventral_Attention" -0.064776673072768 -0.100053734759383 0.92030166526133 -0.0103904723216993 0.991709751727182 1 1 84 0.964125554083298
"128" "16:Parieto_Occipital" "8:Salience" -0.0573984905362729 -0.54401701072936 0.586429767096198 0 1 2 1 84 0.921742302169086
"129" "16:Parieto_Occipital" "9:Cingulo_opercular" -0.00484680784255365 -0.0318873848058347 0.974561858991556 0 1 2 1 84 0.984300781243545
"130" "16:Parieto_Occipital" "10:Somatomotor" -0.113369977784448 -0.110040690149186 0.912377104772363 0.0292748446283926 0.976645389379958 1 1 84 0.963470222639615
"131" "16:Parieto_Occipital" "11.5:Fronto_Parietal_2" 0.207924138269546 1.99890090751712 0.0456190765415701 0 1 2 1 84 0.334539894638181
"132" "16:Parieto_Occipital" "15:Medial_Parietal" -0.0851704918868652 -0.817636871926394 0.413564566835707 0 1 2 1 84 0.921742302169086
