"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"48" "panas.positive" "lyxitol" 0.000178813471137094 0.0189069720949528 0.984915317608532 0 1 1 1 45 0.997232108500354
"49" "panas.positive" "lysine" 0.0331970340882044 0.258790324601382 0.795797023488759 0 1 1 1 45 0.989994033295404
"50" "panas.positive" "linoleic acid" 0.0216474656700367 0.0920655353785422 0.926645970905461 0 1 1 1 45 0.997232108500354
"51" "panas.positive" "leucine" -0.191686618175792 -1.84286207918493 0.0653491501429709 0 1 3 1 45 0.730184410451187
"52" "panas.positive" "lauric acid" -0.00388056625834429 -0.0476036678653796 0.962032108811785 0 1 1 1 45 0.997232108500354
"53" "panas.positive" "lactic acid" -0.14187173279394 -0.955125225405175 0.33951437376479 0 1 1 1 45 0.962086959635296
"54" "panas.positive" "isothreonic acid" -0.0710811285027998 -0.431370249356189 0.666199178439639 0 1 1 1 45 0.988132371342468
"55" "panas.positive" "isoleucine" -0.318838552476352 -1.8263493320489 0.0677976587658252 0 1 1 2 45 0.730184410451187
"56" "panas.positive" "isoheptadecanoic acid" 0.153836195449511 0.998069824122679 0.318245501454354 0 1 1 1 45 0.962086959635296
"57" "panas.positive" "isocitric acid" 0.39191561448243 2.85904734075205 0.0042491536706871 0 1 1 1 45 0.237716541465662
"58" "panas.positive" "indole-3-lactate" -0.129655720781079 -0.470225855423606 0.63819366357636 0 1 1 2 45 0.986844137936892
"59" "panas.positive" "indole-3-acetate" -0.0870455192882894 -0.613650042465473 0.539446607386745 0 1 1 1 45 0.985195155308122
"60" "panas.positive" "hydroxylamine" -0.0542605453993603 -0.367822780810773 0.713005381405884 0 1 1 1 45 0.989994033295404
"61" "panas.positive" "hydroxycarbamate" -0.0742170386599354 -0.488265406871134 0.625361861012364 0 1 1 1 45 0.986844137936892
"62" "panas.positive" "histidine" 0.0233232432751513 0.189716340206947 0.84953141571885 0 1 1 1 45 0.989994033295404
"63" "panas.positive" "hippuric acid" -0.259462358266012 -1.76120574251267 0.0782035864637627 0 1 1 1 45 0.76873319757655
"64" "panas.positive" "hexuronic acid" 0.1244201318434 0.811328804712699 0.41717687253613 0 1 1 1 45 0.978598891121291
"65" "panas.positive" "hexonic acid" -0.0997556962303374 -0.224795185471251 0.822138611670091 0 1 2 1 45 0.989994033295404
"66" "panas.positive" "hexitol" 0.136981535062431 0.942256766879791 0.346061196779788 0 1 1 1 45 0.962086959635296
"67" "panas.positive" "heptadecanoic acid" 0.312968520846305 2.24574977501994 0.0247200399921034 0 1 1 2 45 0.572202720138833
"68" "panas.positive" "glycolic acid" -0.0554332297481718 -0.357943761536752 0.720385400495003 0 1 1 1 45 0.989994033295404
"69" "panas.positive" "glycine" 0.0395346391326451 0.00542923021418 0.995668122316533 0 1 1 2 45 0.999140806350522
"70" "panas.positive" "glycerol-alpha-phosphate" -0.0270941802414353 -0.193876654440124 0.846272463909644 0 1 1 1 45 0.989994033295404
"71" "panas.positive" "glycerol" -0.0885604187801315 -0.599009445776413 0.54916658568213 0 1 1 1 45 0.985195155308122
"72" "panas.positive" "glyceric acid" 0.0174528162564408 -0.139756546800864 0.888852346884615 0 1 1 2 45 0.997232108500354
"73" "panas.positive" "glutamine" -0.0890745703964067 -1.02586267248731 0.304956319567774 0 1 3 1 45 0.962086959635296
"74" "panas.positive" "glutamic acid" 0.063045529978302 -0.272634636441197 0.785134084163451 0 1 1 2 45 0.989994033295404
"75" "panas.positive" "glucose" -0.189109953418034 -0.518757836513622 0.603929623891684 0 1 1 2 45 0.986844137936892
"76" "panas.positive" "fumaric acid" 0.185217639656191 1.22657178592799 0.219983578958454 0 1 1 1 45 0.924411758443423
"77" "panas.positive" "fructose" -0.0338071577888628 -0.329481311716998 0.741791917213531 0 1 1 1 45 0.989994033295404
"78" "panas.positive" "ethanolamine" -0.0790347274169915 -0.534155219835376 0.593234147877152 0 1 1 1 45 0.986844137936892
"79" "panas.positive" "erythritol" -0.125777442853629 -0.711125074742955 0.477006732917628 0 1 1 2 45 0.985195155308122
"80" "panas.positive" "dehydroabietic acid" 0.275049566807609 1.89776333471136 0.0577272651848063 0 1 1 1 45 0.730184410451187
"81" "panas.positive" "cystine" 0.00405922218757774 0.250089813290825 0.802517893541943 0 1 1 2 45 0.989994033295404
"82" "panas.positive" "creatinine" 0.0277701413905514 0.166239025969804 0.867968848428773 0 1 1 1 45 0.99325036814864
"83" "panas.positive" "citric acid" 0.0998164688813545 0.709897630997639 0.477767619610946 0 1 1 1 45 0.985195155308122
"84" "panas.positive" "cholesterol" 0.104735383987063 0.650903859755688 0.515108549727992 0 1 1 1 45 0.985195155308122
"85" "panas.positive" "capric acid" 0.0383623213332191 0.265943617565466 0.790282632307339 0 1 1 1 45 0.989994033295404
"86" "panas.positive" "butane-2,3-diol" -0.101758961719419 -0.517555192011868 0.604768651556241 0 1 1 2 45 0.986844137936892
"87" "panas.positive" "beta-alanine" -0.0105605089652614 -0.0312969216275462 0.975032745392339 0 1 1 1 45 0.997232108500354
"88" "panas.positive" "benzoic acid" 0.114592727837117 0.764003440305711 0.444865192435153 0 1 1 1 45 0.985195155308122
"89" "panas.positive" "behenic acid" -0.176756089796913 -2.00279992289308 0.0451987681572096 0 1 2 1 45 0.684483745681952
"90" "panas.positive" "asparagine" -0.0299813759702576 -0.225061288528251 0.82193159569705 0 1 1 1 45 0.989994033295404
"91" "panas.positive" "arachidonic acid" 0.0897367550971613 0.683874891089805 0.494054170553045 0 1 1 2 45 0.985195155308122
"92" "panas.positive" "arachidic acid" -0.118482093351862 -0.801887919898001 0.422617794531186 0 1 1 1 45 0.979837201629489
"93" "panas.positive" "aminomalonate" -0.0790876323881569 0.0472988919738516 0.962275011172821 0 1 2 1 45 0.997232108500354
"94" "panas.positive" "alloxanoic acid" -0.0404351847061525 -0.246866698168018 0.805011389788678 0 1 1 1 45 0.989994033295404
"95" "panas.positive" "alanine" -0.172589070956132 -1.11179683567715 0.266225512716159 0 1 1 1 45 0.955145544405607
"96" "panas.positive" "acetoacetate" -0.0181507282032272 0.561687075699271 0.57432924153572 0 1 1 2 45 0.986844137936892
"97" "panas.positive" "3-hydroxybutyric acid" 0.140982648450383 0.975833895135466 0.329146784902898 0 1 1 1 45 0.962086959635296
"98" "panas.positive" "3-hydroxybutanoic acid" -0.0386396811306097 -0.123904326301702 0.901391027454109 0 1 1 2 45 0.997232108500354
"99" "panas.positive" "2,4-diaminobutyric acid" -0.0455988828775242 -0.269707945495423 0.787384947385643 0 1 1 1 45 0.989994033295404
"100" "panas.positive" "2,3-dihydroxypyridine" -0.147348991042597 -1.01958624704972 0.307924730242078 0 1 1 1 45 0.962086959635296
"101" "panas.positive" "2-ketoisocaproic acid" -0.255010020014295 -1.50012334398477 0.13358245506059 0 1 1 1 45 0.8555482670726
"102" "panas.positive" "2-hydroxyvaleric acid" -0.234827814726425 -1.16499138485901 0.244022480119478 0 1 1 2 45 0.955145544405607
"103" "panas.positive" "2-hydroxybutanoic acid" 0.0717967651000014 0.324302910074397 0.745708716723528 0 1 1 2 45 0.989994033295404
"104" "panas.positive" "2-deoxytetronic acid" -0.0947621715949988 -0.537536070088827 0.590897376408655 0 1 1 2 45 0.986844137936892
"105" "panas.positive" "2-deoxyerythritol" -0.247657807332188 -1.70967905909723 0.0873252371708193 0 1 1 1 45 0.799422853009228
"106" "panas.positive" "1,5-anhydroglucitol" -0.327248255482548 -2.34096161545382 0.0192341444827163 0 1 1 1 45 0.543609635772073
"107" "panas.negative" "xylulose" -0.0660859269646011 -0.443408333339679 0.657470409387068 0 1 1 1 45 0.988132371342468
"108" "panas.negative" "xylose" 0.0964691475769408 0.64983226357993 0.515800575972765 0 1 1 1 45 0.985195155308122
"109" "panas.negative" "valine" 0.327383987764444 2.21040462969988 0.0270770927847688 0 1 4 1 45 0.586882170986634
"110" "panas.negative" "uridine" 0.121824665764093 0.822443515712589 0.41082452152961 0 1 1 1 45 0.973606506041336
"111" "panas.negative" "uric acid" -0.112860213550046 -0.740148806141604 0.459209706923635 0 1 1 1 45 0.985195155308122
"112" "panas.negative" "urea" -0.157834251938869 -0.749450240903425 0.453585879092446 0 1 1 3 45 0.985195155308122
"113" "panas.negative" "tyrosine" 0.224559973211904 1.54472994163634 0.122411599345755 0 1 1 1 45 0.8555482670726
"114" "panas.negative" "tryptophan" -0.0722216830119028 -0.486097882848769 0.626897767931103 0 1 1 1 45 0.986844137936892
"115" "panas.negative" "trans-4-hydroxyproline" 0.0964012581459784 0.64909616719357 0.516276219090634 0 1 1 1 45 0.985195155308122
"116" "panas.negative" "tocopherol gamma-" 0.0828730114705797 0.991119400277691 0.321627280943216 0 1 5 3 45 0.962086959635296
"117" "panas.negative" "tocopherol alpha-" 0.205680472395576 1.40947249859281 0.158695499876212 0 1 1 1 45 0.88290811257097
"118" "panas.negative" "threonine" -0.0509967960432085 -0.342937569198853 0.731645427549204 0 1 1 1 45 0.989994033295404
"119" "panas.negative" "threonic acid " -0.225262852725615 -0.644754227431072 0.519086468629504 0 1 1 2 45 0.985195155308122
"120" "panas.negative" "threitol" 0.158078489466046 1.0731579128984 0.283200270518925 0 1 1 1 45 0.961239776396425
"121" "panas.negative" "taurine" 0.00297178672311013 0.0190151788950686 0.984828996591951 0 1 1 1 45 0.997232108500354
"122" "panas.negative" "sucrose" -0.0244558837902245 -0.164869000308246 0.869047092627632 0 1 1 1 45 0.99325036814864
"123" "panas.negative" "succinic acid" 0.0916822739687946 0.617744844966868 0.536743545860095 0 1 1 1 45 0.985195155308122
"124" "panas.negative" "stearic acid" -0.16630815324606 -2.28707577005527 0.0221914008796458 0 1 3 1 45 0.565740270526666
"125" "panas.negative" "shikimic acid" 0.159757897332812 1.08546491484191 0.277715794890548 0 1 1 1 45 0.959424820929959
"126" "panas.negative" "serine" -0.0878292088005283 -0.591779200205468 0.553998453199753 0 1 1 1 45 0.985195155308122
"127" "panas.negative" "pyrophosphate" 0.448978295746926 2.70887869083985 0.00675110189343079 0 1 1 2 45 0.283264983611867
"128" "panas.negative" "pseudo uridine" 0.276138127113432 1.38831180447853 0.165042119215361 0 1 1 1 45 0.887657695852471
"129" "panas.negative" "proline" -0.00323488865291732 -0.022835795841381 0.981781254510656 0 1 1 1 45 0.997232108500354
"130" "panas.negative" "phosphate" -0.284611339621893 -1.39041709406133 0.164402258616469 0 1 1 2 45 0.887657695852471
"131" "panas.negative" "phenylethylamine" -0.396586632948073 -2.89745727810481 0.00376200972039216 0 1 1 1 45 0.237716541465662
"132" "panas.negative" "phenylalanine" 0.278160390746992 2.86401135797408 0.00418313011815708 0 1 2 1 45 0.237716541465662
"133" "panas.negative" "pelargonic acid" 0.0970635670181038 0.654499187160434 0.512790250656084 0 1 1 1 45 0.985195155308122
"134" "panas.negative" "parabanic acid" 0.319666338838886 2.26298235596339 0.0236367769616435 0 1 1 1 45 0.569584448547472
"135" "panas.negative" "palmitoleic acid" 0.269207747033239 1.87419407363828 0.0609036806777632 0 1 1 1 45 0.730184410451187
"136" "panas.negative" "palmitic acid" -0.0670906755472365 -0.706689944399467 0.479759179867927 0 1 1 2 45 0.985195155308122
"137" "panas.negative" "p-cresol" -0.00124178207698876 -0.406423698526474 0.684431309842474 0 1 1 2 45 0.988132371342468
"138" "panas.negative" "oxoproline" -0.0283907243718316 -0.190977295725147 0.848543381147606 0 1 1 1 45 0.989994033295404
"139" "panas.negative" "oxalic acid" -0.0062808036760925 -0.0426450291897052 0.96598450001652 0 1 1 1 45 0.997232108500354
"140" "panas.negative" "ornithine" -0.22286623328419 -1.5281291545898 0.126480474145095 0 1 1 1 45 0.8555482670726
"141" "panas.negative" "oleic acid" 0.165992119794903 1.12838027384182 0.259159354952989 0 1 1 1 45 0.955145544405607
"142" "panas.negative" "nicotinic acid" 0.0842430781353539 0.565899588622823 0.571462041243039 0 1 1 1 45 0.986844137936892
"143" "panas.negative" "N-methylalanine" 0.163453485145449 0.845848293535209 0.397637380492554 0 1 1 2 45 0.973606506041336
"144" "panas.negative" "N-acetylornithine" -0.0749337105840064 -0.716538940873237 0.473658631497161 0 1 1 2 45 0.985195155308122
"145" "panas.negative" "N-acetylmannosamine" 0.29901747095738 2.10213336391385 0.0355415949854442 0 1 1 1 45 0.641300245083398
"146" "panas.negative" "N-acetylglycine" 0.0105508970756189 0.0705286333445756 0.94377291117608 0 1 1 1 45 0.997232108500354
"147" "panas.negative" "myristic acid" 0.031693591650217 0.213380951299353 0.831029837037677 0 1 1 1 45 0.989994033295404
"148" "panas.negative" "myo-inositol" -0.00146796986999687 -0.0103187363226411 0.991766985704938 0 1 1 1 45 0.997232108500354
"149" "panas.negative" "methionine sulfoxide" -0.326967711735913 -1.90427112389188 0.056874882931155 0 1 1 2 45 0.730184410451187
"150" "panas.negative" "methionine" 0.209847084919363 1.40518875822623 0.159965156125082 0 1 1 2 45 0.886744256362272
"151" "panas.negative" "methanolphosphate" 0.0734530062721147 0.494428747652203 0.621003415601449 0 1 1 1 45 0.986844137936892
"152" "panas.negative" "mannose" 0.269372248340518 1.87646220627192 0.0605918396554212 0 1 1 1 45 0.730184410451187
"153" "panas.negative" "malic acid" 0.173470987584399 1.18061621657147 0.237755218510258 0 1 1 1 45 0.954108573190714
"154" "panas.negative" "lyxitol" 0.103953784215182 0.700588657888648 0.483559758715843 0 1 1 1 45 0.985195155308122
"155" "panas.negative" "lysine" -0.215745374633219 -1.48158128672644 0.138451741310269 0 1 1 1 45 0.8555482670726
"156" "panas.negative" "linoleic acid" 0.170129011671313 1.15722580468501 0.247180117577551 0 1 1 1 45 0.955145544405607
"157" "panas.negative" "leucine" 0.319515318619093 2.20692114617064 0.0273195688045955 0 1 1 2 45 0.586882170986634
"158" "panas.negative" "lauric acid" 0.0106146448312871 0.0716724309412275 0.942862596642974 0 1 1 1 45 0.997232108500354
"159" "panas.negative" "lactic acid" 0.174047834203044 2.6559118184189 0.00790942938461683 0 1 1 3 45 0.312344917267025
"160" "panas.negative" "isothreonic acid" 0.0457827001663222 0.306148593368044 0.759491510821007 0 1 1 1 45 0.989994033295404
"161" "panas.negative" "isoleucine" 0.240862422436855 1.65183391243778 0.098568413373456 0 1 1 2 45 0.830614161230713
"162" "panas.negative" "isoheptadecanoic acid" -0.00961490951309237 -0.0636624476631317 0.949239006486702 0 1 1 1 45 0.997232108500354
"163" "panas.negative" "isocitric acid" -0.262126536687004 -1.82193971105947 0.0684641339705007 0 1 1 1 45 0.733440243705258
"164" "panas.negative" "indole-3-lactate" 0.108872330380256 0.61132924916663 0.54098163104029 0 1 1 2 45 0.985195155308122
"165" "panas.negative" "indole-3-acetate" 0.25869584936305 1.79598427064153 0.0724970186632667 0 1 1 1 45 0.749053000275512
"166" "panas.negative" "hydroxylamine" 0.00389562854380176 0.0262736314942259 0.97903908666832 0 1 1 1 45 0.997232108500354
"167" "panas.negative" "hydroxycarbamate" 0.171914440138165 1.17046754449902 0.24181286773171 0 1 1 1 45 0.955145544405607
"168" "panas.negative" "histidine" -0.10290054495739 -0.694183938490458 0.487566863852511 0 1 1 1 45 0.985195155308122
"169" "panas.negative" "hippuric acid" 0.0151176742503687 0.10090359103383 0.919626992427319 0 1 1 1 45 0.997232108500354
"170" "panas.negative" "hexuronic acid" -0.133800398765595 -0.90490407745418 0.36551620671541 0 1 1 1 45 0.962420923267551
"171" "panas.negative" "hexonic acid" 0.115676974484164 0.242371384323626 0.808492405437582 0 1 2 1 45 0.989994033295404
"172" "panas.negative" "hexitol" -0.0513951859129855 -0.345607679263829 0.729637574011047 0 1 1 1 45 0.989994033295404
"173" "panas.negative" "heptadecanoic acid" -0.0510377084532312 -0.666818424705098 0.504888122393353 0 1 1 2 45 0.985195155308122
"174" "panas.negative" "glycolic acid" 0.15582680737 1.05788704998939 0.29010693982449 0 1 1 1 45 0.962086959635296
"175" "panas.negative" "glycine" -0.085756288030894 -0.391562453962193 0.695381534371369 0 1 1 2 45 0.989751526660026
"176" "panas.negative" "glycerol-alpha-phosphate" 0.0719553582765815 0.484188676494502 0.62825197238728 0 1 1 1 45 0.986844137936892
"177" "panas.negative" "glycerol" 0.0770573403113667 0.518605429526336 0.604035922035024 0 1 1 1 45 0.986844137936892
"178" "panas.negative" "glyceric acid" 0.170167498739766 0.111969100568498 0.91084790664609 0 1 1 2 45 0.997232108500354
"179" "panas.negative" "glutamine" -0.112943272095882 -0.449210207130138 0.653280024976407 0 1 1 2 45 0.986844137936892
"180" "panas.negative" "glutamic acid" 0.213377802634644 -0.24799551225223 0.804137879071081 0 1 1 2 45 0.989994033295404
"181" "panas.negative" "glucose" 0.114897684288203 1.50341372975612 0.132732388258504 0 1 1 2 45 0.8555482670726
"182" "panas.negative" "fumaric acid" -0.0596147560259222 -0.399892813965082 0.68923546530386 0 1 1 1 45 0.989394317264415
"183" "panas.negative" "fructose" -0.221873703269962 -1.51188731866959 0.130562530657408 0 1 1 1 45 0.8555482670726
"184" "panas.negative" "ethanolamine" -0.0952706664013084 -0.641839023706289 0.520977708956223 0 1 1 1 45 0.985195155308122
"185" "panas.negative" "erythritol" 0.198146136386607 1.0357605201374 0.300313880201237 0 1 1 2 45 0.962086959635296
"186" "panas.negative" "dehydroabietic acid" -0.117373952703072 -0.792758987801039 0.42791825532392 0 1 1 1 45 0.981018420417845
"187" "panas.negative" "cystine" -0.318798555378099 -1.98373356618791 0.0472855495487228 0 1 1 2 45 0.700243358758292
"188" "panas.negative" "creatinine" -0.256624908386213 -1.78024070589418 0.0750365762792933 0 1 1 1 45 0.759536690970571
"189" "panas.negative" "citric acid" -0.219338107446867 -1.50717986482635 0.131764559909827 0 1 1 1 45 0.8555482670726
"190" "panas.negative" "cholesterol" 0.0607573499589961 0.408774767839271 0.682704958485313 0 1 1 1 45 0.988132371342468
"191" "panas.negative" "capric acid" 0.0992322654848541 0.668678768587505 0.50370041388566 0 1 1 1 45 0.985195155308122
"192" "panas.negative" "butane-2,3-diol" 0.0700577145140154 0.493057855802057 0.62197170804879 0 1 1 2 45 0.986844137936892
"193" "panas.negative" "beta-alanine" 0.00572007103786462 0.0374664297714463 0.970113106505388 0 1 1 1 45 0.997232108500354
"194" "panas.negative" "benzoic acid" 0.174826567098251 1.19117466581266 0.233585022867469 0 1 1 1 45 0.946559831096745
"195" "panas.negative" "behenic acid" 0.0496501948610087 0.333884333907773 0.738466841823133 0 1 1 1 45 0.989994033295404
"196" "panas.negative" "asparagine" -0.118789874099498 -0.801607901568145 0.422779805469725 0 1 1 1 45 0.979837201629489
"197" "panas.negative" "arachidonic acid" 0.169743811118605 0.704402744902589 0.48118199707911 0 1 1 2 45 0.985195155308122
"198" "panas.negative" "arachidic acid" -0.0304965724372936 -0.204480576631028 0.837977968937809 0 1 1 1 45 0.989994033295404
"199" "panas.negative" "aminomalonate" 0.0855362139604484 -0.199102353135083 0.84218268054595 0 1 2 1 45 0.989994033295404
"200" "panas.negative" "alloxanoic acid" 0.379534258908921 2.75020494022074 0.00595580024684396 0 1 1 1 45 0.265879050026582
"201" "panas.negative" "alanine" 0.0610554974195458 0.408564186583935 0.682859517325235 0 1 1 1 45 0.988132371342468
"202" "panas.negative" "acetoacetate" -0.26123093056753 -0.952538436909175 0.340823982195306 0 1 1 2 45 0.962086959635296
"203" "panas.negative" "3-hydroxybutyric acid" -0.0382134238835731 -0.257026222036983 0.797158530641328 0 1 1 1 45 0.989994033295404
"204" "panas.negative" "3-hydroxybutanoic acid" 0.109749788467541 0.52231822176012 0.601448784178931 0 1 1 2 45 0.986844137936892
"205" "panas.negative" "2,4-diaminobutyric acid" 0.230926047870637 1.59004970040607 0.111823602591914 0 1 1 1 45 0.851117642795852
"206" "panas.negative" "2,3-dihydroxypyridine" 0.286573630713378 2.00609022123665 0.0448466229867127 0 1 1 1 45 0.684483745681952
"207" "panas.negative" "2-ketoisocaproic acid" 0.355633716131684 2.31003378875484 0.020886283545533 0 1 2 2 45 0.555621410516235
"208" "panas.negative" "2-hydroxyvaleric acid" 0.312063625146436 1.79678367480775 0.0723699690487239 0 1 1 2 45 0.749053000275512
"209" "panas.negative" "2-hydroxybutanoic acid" -0.0636016794381822 -0.555544326959752 0.578522399472651 0 1 1 2 45 0.986844137936892
"210" "panas.negative" "2-deoxytetronic acid" 0.00394140016525594 -0.0408895923497759 0.967383914611376 0 1 1 2 45 0.997232108500354
"211" "panas.negative" "2-deoxyerythritol" 0.0534633782458209 0.359345110697428 0.719336931375297 0 1 1 1 45 0.989994033295404
"212" "panas.negative" "1,5-anhydroglucitol" 0.172869859887545 1.17718638182268 0.2391211229243 0 1 1 1 45 0.954108573190714
"213" "panas.fatigue" "xylulose" -0.0861937109495809 -0.486377492836015 0.626699545293801 0 1 1 1 45 0.986844137936892
"214" "panas.fatigue" "xylose" -0.0471047333360194 -0.152510838482612 0.878784042562231 0 1 1 1 45 0.994403118144401
"215" "panas.fatigue" "valine" 0.127086287560131 0.619049689327938 0.53588362525732 0 1 1 2 45 0.985195155308122
"216" "panas.fatigue" "uridine" 0.138944663364957 0.837350116309037 0.402395796566133 0 1 1 1 45 0.973606506041336
"217" "panas.fatigue" "uric acid" -0.0655779356470571 -0.44085817672401 0.659315673276829 0 1 1 1 45 0.988132371342468
"218" "panas.fatigue" "urea" 0.0806193200269208 0.825850360358844 0.408888982330131 0 1 1 3 45 0.973606506041336
"219" "panas.fatigue" "tyrosine" 0.149942082334197 0.913610639320084 0.360921473901081 0 1 1 1 45 0.962086959635296
"220" "panas.fatigue" "tryptophan" 0.10637520550951 0.626712074149439 0.530847987799777 0 1 1 1 45 0.985195155308122
"221" "panas.fatigue" "trans-4-hydroxyproline" -0.0643716106945465 -0.4580387362981 0.646924611816155 0 1 1 1 45 0.986844137936892
"222" "panas.fatigue" "tocopherol gamma-" 0.245693200911624 3.2858583035427 0.00101672141457767 0 1 5 3 45 0.108662751809427
