"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "almonds" "xylulose" 0.171411814651646 1.02966253299731 0.303168449409698 0 1 1 1 39 0.867609810093264
"2" "almonds" "xylose" -0.0617906503565826 -0.570260001285493 0.568501365646507 0 1 1 1 39 0.950468912527504
"3" "almonds" "valine" -0.382625110293153 -2.51110852892234 0.0120352689729106 0 1 3 2 39 0.366081485802098
"4" "almonds" "uridine" 0.0326349264134095 0.109209637928291 0.913036216073704 0 1 1 1 39 0.998591966454282
"5" "almonds" "uric acid" -0.106515499859979 -0.835428269317219 0.403476618561792 0 1 1 1 39 0.910555620470418
"6" "almonds" "urea" 0.08375145826908 0.467549019359016 0.640107129513039 0 1 1 2 39 0.955245195834732
"7" "almonds" "tyrosine" -0.0878283302860095 -0.401452654308003 0.688086889533775 0 1 1 1 39 0.969038073538022
"8" "almonds" "tryptophan" -0.198302529087408 -1.26487710998668 0.205915383960687 0 1 1 1 39 0.788845299612632
"9" "almonds" "trans-4-hydroxyproline" -0.0080561739804841 0.105762839853227 0.915770520876721 0 1 1 1 39 0.998591966454282
"10" "almonds" "tocopherol gamma-" -0.0709472959354069 -0.210469349683288 0.833301371297553 0 1 4 2 39 0.991338450663934
"11" "almonds" "tocopherol alpha-" -0.240837467128819 -1.55291000996764 0.120444635039973 0 1 1 1 39 0.70016364397861
"12" "almonds" "threonine" 0.0169057305089932 0.139427278697503 0.889112517600373 0 1 1 1 39 0.993069687658332
"13" "almonds" "threonic acid " -0.00737608059042238 -0.0735875558376384 0.941338573294094 0 1 1 2 39 0.99860440838495
"14" "almonds" "threitol" -0.185889539798146 -1.18230916930301 0.237083048628353 0 1 1 1 39 0.823551642603753
"15" "almonds" "taurine" 0.0143248854267115 0.0191589970752927 0.984714267187322 0 1 1 1 39 0.999302773009129
"16" "almonds" "sucrose" 0.00284977094786965 0.14121415069508 0.887700767459611 0 1 1 1 39 0.993021197497192
"17" "almonds" "succinic acid" 0.172956963838307 1.06003417024194 0.289129054224597 0 1 1 1 39 0.854618239350569
"18" "almonds" "stearic acid" 0.144006267092682 1.00136099758495 0.316652312925243 0 1 1 2 39 0.867874335652033
"19" "almonds" "shikimic acid" -0.184217957279655 -1.10781014841101 0.267943816328472 0 1 1 1 39 0.835449738824658
"20" "almonds" "serine" 0.0858380409510816 0.603511176183566 0.546168682859098 0 1 1 1 39 0.946259560495852
"21" "almonds" "pyrophosphate" 0.251098885688555 1.32515234914446 0.185120626220604 0 1 1 2 39 0.770847385568101
"22" "almonds" "pseudo uridine" -0.145519641769736 -0.664065894126272 0.506648137754125 0 1 1 2 39 0.936501784164055
"23" "almonds" "proline" -0.392706174275453 -2.58546595010533 0.00972474775841796 0 1 1 1 39 0.325256688425315
"24" "almonds" "phosphate" 0.161577626206719 1.91015585991686 0.0561131485115247 0 1 1 1 39 0.587686352467301
"25" "almonds" "phenylethylamine" -0.296275834397305 -2.03253909271684 0.0420991103764002 0 1 1 1 39 0.541406941531794
"26" "almonds" "phenylalanine" -0.0502999594317388 -0.157281571358055 0.875022943417612 0 1 1 1 39 0.991338450663934
"27" "almonds" "pelargonic acid" 0.374333165658493 2.23593227454171 0.0253562078034853 0 1 1 1 39 0.471787313279742
"28" "almonds" "parabanic acid" 0.378839449963534 2.6504835315399 0.00803766457237889 0 1 1 1 39 0.308964293122872
"29" "almonds" "palmitoleic acid" -0.118985330295965 -0.682258383442681 0.495075583205627 0 1 1 1 39 0.931562339996387
"30" "almonds" "palmitic acid" 0.030988162396658 0.790834344962592 0.429040665169184 0 1 3 1 39 0.915796178922547
"31" "almonds" "p-cresol" 0.20789823887899 1.48891791813041 0.136508984575396 0 1 1 2 39 0.729948453145035
"32" "almonds" "oxoproline" -0.0239216402426006 -0.105358806171039 0.916091101994903 0 1 1 1 39 0.998591966454282
"33" "almonds" "oxalic acid" 0.319618529341277 2.12518129198272 0.0335714884502035 0 1 1 1 39 0.506319928275274
"34" "almonds" "ornithine" 0.0266821666025448 0.208177102071904 0.835090686820801 0 1 1 1 39 0.991338450663934
"35" "almonds" "oleic acid" -0.0621148686150363 -0.364934925690569 0.715159982648264 0 1 1 1 39 0.974587108573714
"36" "almonds" "nicotinic acid" 0.279721797201205 1.84988616256443 0.0643299586799801 0 1 1 1 39 0.599900589560961
"37" "almonds" "N-methylalanine" -0.0203266455193719 -1.62530552319225 0.104097475165449 0 1 1 3 39 0.671459560942912
"38" "almonds" "N-acetylornithine" -0.185012738998431 -0.468735951008637 0.639258386269129 0 1 1 2 39 0.955201125659724
"39" "almonds" "N-acetylmannosamine" 0.177128802395528 1.11409416262374 0.265238792641699 0 1 1 1 39 0.835449738824658
"40" "almonds" "N-acetylglycine" -0.0832063613378001 -0.655011612858605 0.512460277255966 0 1 1 1 39 0.939139207717973
"41" "almonds" "myristic acid" 0.0806509981045038 0.565388234944682 0.57180972509751 0 1 1 1 39 0.951786916103626
"42" "almonds" "myo-inositol" -0.0447622289780329 -0.126326241817562 0.899473684686659 0 1 1 1 39 0.996139733988039
"43" "almonds" "methionine sulfoxide" 0.277486381065644 1.4299928010608 0.152719085245181 0 1 1 2 39 0.748380862953952
"44" "almonds" "methionine" -0.298513381214226 -1.40245691841813 0.160778846771152 0 1 1 2 39 0.752028032953546
"45" "almonds" "methanolphosphate" 0.278250052120925 1.67608847971199 0.0937208629458023 0 1 1 1 39 0.649285394534061
"46" "almonds" "mannose" -0.157947627154557 -0.919898350181082 0.357625881122951 0 1 1 1 39 0.891643144809752
"47" "almonds" "malic acid" -0.226226788394032 -1.3593038890139 0.174050312211631 0 1 1 1 39 0.768690540907387
"48" "almonds" "lyxitol" -0.110410183055262 -0.605263820107665 0.545003716857125 0 1 1 1 39 0.945177492100259
"49" "almonds" "lysine" 0.0108157388889262 -0.0135383140603483 0.989198318199036 0 1 1 1 39 0.999302773009129
"50" "almonds" "linoleic acid" -0.0849564147977004 -0.511976417116718 0.608667514574587 0 1 1 1 39 0.952310566800664
"51" "almonds" "leucine" -0.244011012801651 -1.79513899105216 0.0726315578322849 0 1 1 2 39 0.622563134575695
"52" "almonds" "lauric acid" -0.0205560300266997 -0.164415907919966 0.869403741277282 0 1 1 1 39 0.991338450663934
"53" "almonds" "lactic acid" -0.0645555208606307 -0.384521189766636 0.700592193667559 0 1 1 1 39 0.970283746329015
"54" "almonds" "isothreonic acid" 0.0980981759914209 0.65888752738439 0.509967995735262 0 1 1 1 39 0.938891738770045
"55" "almonds" "isoleucine" -0.13089624257165 -0.892730399797183 0.372001566517777 0 1 1 2 39 0.897254122691843
"56" "almonds" "isoheptadecanoic acid" 0.124273152704862 0.621417509115848 0.534324954692551 0 1 1 1 39 0.94112220116543
"57" "almonds" "isocitric acid" -0.247837476247348 -1.70988024196239 0.0872880207644562 0 1 1 1 39 0.629553601307356
"58" "almonds" "indole-3-lactate" -0.333444700298499 -1.93009010203378 0.0535956746458554 0 1 3 1 39 0.578455522264039
"59" "almonds" "indole-3-acetate" -0.324958622931243 -2.10012728160727 0.0357176460163287 0 1 1 1 39 0.513554062168792
"60" "almonds" "hydroxylamine" 0.280233309413231 1.74686999570948 0.08065989149481 0 1 1 1 39 0.628022417715556
"61" "almonds" "hydroxycarbamate" 0.0759783213031955 0.461717204367131 0.644284131842287 0 1 1 1 39 0.957340773749663
